,accommodates,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews
1993,0.5038683379740078,0.892604524157945,-0.2935371048475198,1.0558798815996326,150.0,-0.18460114407936581,1.062858366780978,-0.2895011411640758
1518,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,70.0,-0.15679506992266223,-0.33568480908379944,2.5043613181110183
3945,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,60.0,-0.18460114407936581,1.062858366780978,-0.34740502633039905
2038,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,130.0,-0.15679506992266223,-0.9889516872837941,0.33296562437389854
1899,3.0467372665733508,0.892604524157945,-0.2935371048475198,4.458159500087337,115.0,-0.18460114407936581,-0.9687096150015407,1.7950387248235593
7715,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,75.0,-0.21240721823606937,-0.33568480908379944,3.8506266482280327
7460,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,100.0,-0.18460114407936581,-0.9815909337266111,0.39086950954022176
1936,-0.1318488941758281,0.892604524157945,-0.2935371048475198,0.20530997697770637,90.0,-0.12898899576595868,-0.9521479194978789,-0.43426085407988385
2605,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,57.0,-0.15679506992266223,-0.9889516872837941,1.8384666386983015
2458,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,60.0,-0.15679506992266223,-0.7313253127823878,-0.24607322728933345
6453,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,50.0,-0.18460114407936581,-0.9797507453373153,-0.5790205669956918
1653,0.5038683379740078,0.892604524157945,-0.2935371048475198,0.20530997697770637,150.0,-0.18460114407936581,-0.9815909337266111,-0.23159725599775263
4236,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,90.0,-0.15679506992266223,1.062858366780978,-0.11578948566510625
1504,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,75.0,-0.18460114407936581,1.062858366780978,-0.2895011411640758
6379,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,100.0,-0.21240721823606937,-1.0018330060088645,-0.6514004234535958
5397,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,75.0,-0.15679506992266223,1.062858366780978,-0.636924452162015
2827,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,70.0,-0.12898899576595868,1.062858366780978,-0.6514004234535958
4221,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,5000.0,-0.10118292160925513,1.062858366780978,-0.6224484808704343
6587,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,110.0,-0.15679506992266223,-0.8417366161401334,-0.46321279666304543
3121,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,95.0,-0.12898899576595868,-0.9705498033908365,-0.34740502633039905
259,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,55.0,-0.12898899576595868,-0.9245450936584425,-0.492164739246207
6795,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,134.0,-0.21240721823606937,1.062858366780978,2.7070249161931494
1998,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,120.0,-0.18460114407936581,-0.11118182558971677,1.3462836147845545
1078,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,70.0,-0.15679506992266223,-0.9521479194978789,-0.04340962920720225
2975,1.1395855701238435,2.0820928287798015,1.9814832173040375,1.0558798815996326,160.0,-0.18460114407936581,1.062858366780978,-0.2895011411640758
7029,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,57.0,-0.15679506992266223,-0.9521479194978789,-0.08683754308194465
7758,0.5038683379740078,0.892604524157945,-0.2935371048475198,0.20530997697770637,169.0,-0.18460114407936581,1.062858366780978,-0.5066407105377878
2867,1.1395855701238435,0.892604524157945,-0.2935371048475198,1.9064497862215586,150.0,-0.18460114407936581,1.062858366780978,0.5356292224560297
3851,3.0467372665733508,2.0820928287798015,1.9814832173040375,1.9064497862215586,580.0,-0.18460114407936581,-0.33568480908379944,0.04344619854228256
457,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,189.0,-0.12898899576595868,-0.9521479194978789,-0.27502516987249503
3095,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,60.0,-0.18460114407936581,1.062858366780978,-0.13026545695668704
2358,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,1.0558798815996326,135.0,-0.15679506992266223,-0.836216050972246,-0.014457686624040645
318,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,1.0558798815996326,97.0,9.909003774804026,1.062858366780978,-0.014457686624040645
5362,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,40.0,-0.21240721823606937,-0.9889516872837941,0.3619175669570601
6071,1.1395855701238435,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,110.0,-0.21240721823606937,1.062858366780978,0.5645811650391913
5054,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,63.0,-0.15679506992266223,-0.9797507453373153,-0.4776887679546262
2908,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,45.0,-0.21240721823606937,-0.9999928176195687,2.17141397840466
5571,0.5038683379740078,0.892604524157945,-0.2935371048475198,2.7570196908434847,115.0,-0.15679506992266223,-0.9889516872837941,-0.636924452162015
5412,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,59.0,-0.15679506992266223,-0.8693394419795698,-0.5645445957041111
3354,-1.4032833584754998,-0.29688378046391156,0.8439730562282588,-0.6452599276442199,33.0,-0.21240721823606937,-0.9613488614443577,4.111194131476487
1077,1.7753028022736794,2.0820928287798015,-0.2935371048475198,-0.6452599276442199,80.0,-0.15679506992266223,1.062858366780978,-0.5355926531209494
3570,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-1.495829832266146,120.0,-0.18460114407936581,-0.9797507453373153,-0.5211166818293687
4839,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,85.0,-0.15679506992266223,1.062858366780978,-0.5790205669956918
2831,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,60.0,0.5939689323083338,-0.446096112441545,0.37639353824864097
2356,-0.1318488941758281,0.892604524157945,-0.2935371048475198,0.20530997697770637,550.0,-0.15679506992266223,-0.9521479194978789,-0.4053089114967222
6922,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,60.0,-0.18460114407936581,-0.9815909337266111,-0.6224484808704343
5862,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,50.0,-0.15679506992266223,-0.9521479194978789,-0.5790205669956918
3167,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,95.0,-0.10118292160925513,-0.9503077311085832,-0.6079725095788534
600,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,70.0,-0.045570773295848015,1.061018178391682,0.17372994016650975
1718,1.1395855701238435,0.892604524157945,-0.2935371048475198,2.7570196908434847,100.0,-0.12898899576595868,-0.8969422678190062,0.057922169833863356
4926,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,1.0558798815996326,80.0,-0.18460114407936581,1.062858366780978,2.866260600400538
7605,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,90.0,-0.21240721823606937,1.062858366780978,-0.6514004234535958
210,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,50.0,-0.21240721823606937,0.33598395300915285,0.6514369927886762
7231,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-1.495829832266146,85.0,-0.18460114407936581,-0.9797507453373153,0.10135008370860575
7927,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,950.0,-0.21240721823606937,1.062858366780978,1.8284667540155913e-05
2861,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-1.495829832266146,55.0,2.2623333817105475,1.062858366780978,1.6358030406161703
4746,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,35.0,-0.10118292160925513,1.062858366780978,-0.6514004234535958
5031,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,80.0,-0.18460114407936581,-0.9687096150015407,-0.6514004234535958
7022,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,55.0,-0.07337684745255157,-0.9705498033908365,-0.6079725095788534
580,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,80.0,0.0100413750175591,-0.676119661103515,-0.6514004234535958
1555,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,65.0,-0.15679506992266223,-0.8969422678190062,-0.14474142824826783
936,0.5038683379740078,-1.4863720850857682,-0.2935371048475198,0.20530997697770637,58.0,-0.18460114407936581,1.062858366780978,-0.15921739953984865
4517,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,60.0,-0.12898899576595868,1.062858366780978,-0.6079725095788534
6274,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,58.0,-0.10118292160925513,1.062858366780978,-0.6514004234535958
3298,3.0467372665733508,2.0820928287798015,1.9814832173040375,1.0558798815996326,203.0,-0.18460114407936581,1.062858366780978,-0.4053089114967222
6887,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,65.0,-0.12898899576595868,-0.9999928176195687,-0.6514004234535958
4,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,75.0,4.764880055813868,-0.33568480908379944,-0.6514004234535958
366,-1.4032833584754998,-0.29688378046391156,1.9814832173040375,-1.495829832266146,55.0,-0.21240721823606937,0.3911896046880256,4.777088810889204
6277,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,80.0,-0.15679506992266223,1.062858366780978,0.21715785404125215
2706,1.1395855701238435,0.892604524157945,-0.2935371048475198,0.20530997697770637,110.0,-0.21240721823606937,-0.9981526292302729,-0.6079725095788534
4859,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,60.0,-0.15679506992266223,-0.9797507453373153,1.519995270283524
7789,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,70.0,-0.21240721823606937,-0.9944722524516815,-0.6079725095788534
3974,1.1395855701238435,2.0820928287798015,-0.2935371048475198,-1.495829832266146,110.0,-0.10118292160925513,-0.9687096150015407,-0.46321279666304543
4583,0.5038683379740078,0.892604524157945,-0.2935371048475198,0.20530997697770637,170.0,-0.18460114407936581,-0.9797507453373153,-0.6224484808704343
2641,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,65.0,-0.21240721823606937,1.062858366780978,-0.5790205669956918
496,1.1395855701238435,-0.29688378046391156,-0.2935371048475198,-1.495829832266146,135.0,-0.07337684745255157,-0.33568480908379944,2.4319814616531144
4302,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,35.0,-0.12898899576595868,1.062858366780978,-0.34740502633039905
268,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,100.0,-0.12898899576595868,-0.8785403839260486,-0.2895011411640758
6140,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,50.0,-0.21240721823606937,1.062858366780978,-0.6224484808704343
4075,1.7753028022736794,3.2715811334016585,1.9814832173040375,1.9064497862215586,290.0,-0.12898899576595868,1.062858366780978,-0.6079725095788534
7052,-1.4032833584754998,-0.29688378046391156,1.9814832173040375,1.0558798815996326,50.0,-0.10118292160925513,1.062858366780978,-0.6079725095788534
4722,-0.7675661263256639,0.892604524157945,1.9814832173040375,-0.6452599276442199,79.0,-0.18460114407936581,1.062858366780978,-0.636924452162015
126,0.5038683379740078,0.892604524157945,-0.2935371048475198,0.20530997697770637,120.0,-0.18460114407936581,1.062858366780978,-0.23159725599775263
7153,-0.1318488941758281,-1.4863720850857682,-0.2935371048475198,0.20530997697770637,70.0,-0.10118292160925513,-0.9484675427192875,1.8284667540155913e-05
4290,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,75.0,-0.12898899576595868,1.062858366780978,-0.4053089114967222
1380,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,80.0,-0.10118292160925513,-0.9503077311085832,-0.5500686244125302
5326,1.1395855701238435,0.892604524157945,-0.2935371048475198,1.9064497862215586,175.0,0.5939689323083338,-0.446096112441545,1.9253224664477864
820,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,1.9064497862215586,160.0,-0.18460114407936581,-0.9944722524516815,-0.18816934212301023
1098,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,100.0,-0.18460114407936581,-0.9245450936584425,1.4186634712424584
7838,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,60.0,-0.21240721823606937,1.062858366780978,-0.6224484808704343
4166,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,75.0,-0.10118292160925513,-0.9705498033908365,-0.6079725095788534
4865,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,120.0,-0.18460114407936581,-0.9944722524516815,-0.34740502633039905
4886,-0.7675661263256639,-0.29688378046391156,0.8439730562282588,-0.6452599276442199,100.0,-0.18460114407936581,1.062858366780978,-0.4776887679546262
3489,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,90.0,-0.21240721823606937,1.062858366780978,-0.5500686244125302
2640,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,110.0,-0.15679506992266223,-0.9521479194978789,4.892896581221851
1793,1.7753028022736794,2.0820928287798015,3.118993378379816,2.7570196908434847,600.0,-0.18460114407936581,-0.9521479194978789,-0.5934965382872727
1358,-0.7675661263256639,-0.29688378046391156,0.8439730562282588,-1.495829832266146,45.0,-0.12898899576595868,-0.9797507453373153,1.375235557367716
4850,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,120.0,-0.12898899576595868,-0.9613488614443577,-0.23159725599775263
3420,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,109.0,-0.15679506992266223,1.062858366780978,0.4632493659981258
486,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,98.0,0.5939689323083338,-0.33568480908379944,-0.24607322728933345
7138,0.5038683379740078,-0.29688378046391156,0.8439730562282588,0.20530997697770637,140.0,-0.15679506992266223,-0.9797507453373153,-0.5934965382872727
440,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,145.0,-0.12898899576595868,-0.9889516872837941,0.7238168492465802
7013,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,130.0,0.5939689323083338,-0.9503077311085832,0.5790571363307722
1304,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,149.0,-0.12898899576595868,-0.8417366161401334,-0.23159725599775263
506,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,35.0,0.3437142648980018,-0.7865309644612606,-0.4053089114967222
2445,0.5038683379740078,0.892604524157945,-0.2935371048475198,0.20530997697770637,175.0,-0.10118292160925513,-0.9797507453373153,-0.6514004234535958
2229,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,99.0,-0.15679506992266223,-0.9815909337266111,0.8541005908708074
4903,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,80.0,-0.10118292160925513,-0.8785403839260486,0.3619175669570601
6024,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,85.0,-0.045570773295848015,-0.9558282962764705,1.2159998731603272
6853,0.5038683379740078,0.892604524157945,-0.2935371048475198,-1.495829832266146,76.0,-0.15679506992266223,1.062858366780978,-0.2895011411640758
3841,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,120.0,-0.18460114407936581,1.062858366780978,3.0110203133163465
4060,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,70.0,-0.21240721823606937,1.062858366780978,-0.46321279666304543
2864,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,69.0,9.213851920886436,-0.37984933042689767,-0.6514004234535958
7840,2.4110200344235153,2.0820928287798015,1.9814832173040375,1.0558798815996326,357.0,-0.15679506992266223,-0.8417366161401334,0.028970227250701756
1519,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,1.9064497862215586,90.0,-0.045570773295848015,-0.8969422678190062,-0.10131351437352544
5086,1.1395855701238435,0.892604524157945,-0.2935371048475198,1.0558798815996326,93.0,-0.10118292160925513,-0.9705498033908365,-0.43426085407988385
6122,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,60.0,-0.10118292160925513,1.062858366780978,-0.46321279666304543
5586,-0.7675661263256639,-0.29688378046391156,0.8439730562282588,-0.6452599276442199,130.0,-0.07337684745255157,1.062858366780978,-0.6514004234535958
1050,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,60.0,-0.15679506992266223,1.062858366780978,1.0278122463697767
7673,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,180.0,-0.21240721823606937,1.062858366780978,-0.3908329402051414
876,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,85.0,13.662823785959006,1.062858366780978,-0.4053089114967222
1422,0.5038683379740078,2.0820928287798015,-0.2935371048475198,1.0558798815996326,250.0,-0.12898899576595868,-0.9521479194978789,-0.5211166818293687
5943,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,75.0,-0.21240721823606937,1.062858366780978,-0.636924452162015
7656,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-1.495829832266146,47.0,-0.15679506992266223,1.062858366780978,-0.3039771124556566
6973,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,89.0,-0.10118292160925513,1.062858366780978,-0.5355926531209494
6923,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,62.0,-0.18460114407936581,-0.9521479194978789,1.8284667540155913e-05
5196,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,90.0,-0.18460114407936581,1.062858366780978,2.0845581506551754
3724,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,130.0,-0.045570773295848015,-0.9705498033908365,0.11582605500018656
5360,-0.1318488941758281,0.892604524157945,-0.2935371048475198,0.20530997697770637,70.0,-0.045570773295848015,-0.9521479194978789,-0.6514004234535958
3639,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,55.0,0.204683894114484,1.062858366780978,-0.46321279666304543
1857,0.5038683379740078,0.892604524157945,-0.2935371048475198,0.20530997697770637,75.0,-0.15679506992266223,-0.9521479194978789,-0.6224484808704343
6934,0.5038683379740078,-0.29688378046391156,0.8439730562282588,-0.6452599276442199,70.0,-0.12898899576595868,-0.9705498033908365,-0.057885600498783045
1592,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,120.0,-0.10118292160925513,-0.9558282962764705,1.0857161315361001
3196,0.5038683379740078,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,87.0,-0.21240721823606937,1.062858366780978,3.5032033372300937
1009,0.5038683379740078,-0.29688378046391156,0.8439730562282588,0.20530997697770637,102.0,-0.15679506992266223,-0.9503077311085832,0.20268188274967136
1748,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,60.0,-0.18460114407936581,-0.33568480908379944,-0.5934965382872727
6754,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,110.0,-0.12898899576595868,-0.9797507453373153,0.20268188274967136
6052,1.1395855701238435,0.892604524157945,-0.2935371048475198,0.20530997697770637,80.0,-0.045570773295848015,1.062858366780978,-0.6514004234535958
1915,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,74.0,-0.18460114407936581,-0.33568480908379944,0.6369610214970953
278,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,300.0,-0.15679506992266223,-0.9944722524516815,-0.636924452162015
2856,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,70.0,-0.18460114407936581,-0.9797507453373153,-0.4776887679546262
7629,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,92.0,-0.15679506992266223,1.062858366780978,-0.492164739246207
3585,-0.1318488941758281,-0.29688378046391156,0.8439730562282588,-0.6452599276442199,83.0,-0.18460114407936581,1.062858366780978,0.31848965308231775
808,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,50.0,-0.12898899576595868,-0.8969422678190062,-0.6514004234535958
4867,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,125.0,-0.15679506992266223,1.062858366780978,0.9264804473287113
5831,1.1395855701238435,2.0820928287798015,1.9814832173040375,2.7570196908434847,250.0,-0.07337684745255157,-0.8417366161401334,-0.6514004234535958
1991,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,65.0,-0.10118292160925513,-0.9797507453373153,-0.5211166818293687
4322,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,85.0,-0.18460114407936581,1.062858366780978,-0.492164739246207
4157,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,50.0,-0.15679506992266223,1.062858366780978,-0.4776887679546262
6690,0.5038683379740078,0.892604524157945,-0.2935371048475198,0.20530997697770637,95.0,-0.10118292160925513,1.062858366780978,-0.6079725095788534
1246,0.5038683379740078,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,90.0,-0.15679506992266223,-0.9705498033908365,-0.31845308374723746
6330,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,145.0,-0.15679506992266223,-0.9705498033908365,-0.33292905503881826
2917,1.1395855701238435,2.0820928287798015,-0.2935371048475198,1.0558798815996326,210.0,-0.10118292160925513,-0.9558282962764705,-0.20264531341459105
4649,1.7753028022736794,2.0820928287798015,-0.2935371048475198,3.607589595465411,170.0,-0.18460114407936581,-0.8969422678190062,0.6948649066634185
957,-0.7675661263256639,-0.29688378046391156,13.356584828061823,-0.6452599276442199,45.0,-0.21240721823606937,-0.8233347322471758,1.7081828970740744
233,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,89.0,-0.18460114407936581,0.33598395300915285,-0.636924452162015
1277,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,1.0558798815996326,42.0,-0.15679506992266223,-0.9503077311085832,4.096718160184906
3901,1.1395855701238435,2.0820928287798015,0.8439730562282588,2.7570196908434847,250.0,-0.21240721823606937,1.062858366780978,-0.6514004234535958
5592,-1.4032833584754998,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,35.0,-0.15679506992266223,-0.9981526292302729,-0.5645445957041111
2687,-0.1318488941758281,0.892604524157945,0.8439730562282588,0.20530997697770637,135.0,-0.15679506992266223,-0.9797507453373153,-0.6079725095788534
4748,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,80.0,-0.12898899576595868,1.062858366780978,-0.33292905503881826
7565,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,110.0,-0.15679506992266223,1.062858366780978,0.5790571363307722
287,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,50.0,-0.21240721823606937,0.33598395300915285,-0.20264531341459105
5388,0.5038683379740078,0.892604524157945,-0.2935371048475198,1.9064497862215586,70.0,-0.21240721823606937,1.062858366780978,-0.6224484808704343
349,0.5038683379740078,0.892604524157945,1.9814832173040375,0.20530997697770637,125.0,-0.15679506992266223,1.062858366780978,-0.14474142824826783
3816,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,134.0,-0.18460114407936581,-0.9797507453373153,-0.5500686244125302
5854,-0.1318488941758281,0.892604524157945,-0.2935371048475198,1.0558798815996326,110.0,-0.07337684745255157,1.062858366780978,-0.46321279666304543
2989,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,75.0,-0.045570773295848015,1.062858366780978,-0.5500686244125302
403,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,130.0,-0.15679506992266223,-0.33568480908379944,0.10135008370860575
1034,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,50.0,-0.18460114407936581,-0.9503077311085832,-0.21712128470617184
1114,1.7753028022736794,0.892604524157945,-0.2935371048475198,0.20530997697770637,90.0,-0.045570773295848015,-0.9337460356049213,-0.5211166818293687
2820,1.7753028022736794,0.892604524157945,1.9814832173040375,0.20530997697770637,662.0,-0.18460114407936581,1.062858366780978,-0.6224484808704343
5768,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-1.495829832266146,150.0,-0.18460114407936581,-0.9687096150015407,-0.20264531341459105
1584,-0.7675661263256639,-0.29688378046391156,1.9814832173040375,0.20530997697770637,125.0,0.17687781995778046,-0.40009140270915106,-0.6224484808704343
6204,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,55.0,-0.21240721823606937,1.062858366780978,-0.11578948566510625
1766,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,75.0,-0.15679506992266223,1.062858366780978,-0.3039771124556566
5840,-1.4032833584754998,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,36.0,-0.15679506992266223,1.062858366780978,1.6502790119077513
870,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,120.0,-0.10118292160925513,-0.8969422678190062,-0.5355926531209494
3001,-0.7675661263256639,-1.4863720850857682,-0.2935371048475198,-0.6452599276442199,90.0,0.03784744917426266,1.062858366780978,0.21715785404125215
7166,1.7753028022736794,2.0820928287798015,3.118993378379816,2.7570196908434847,599.0,-0.21240721823606937,1.062858366780978,0.4487733947065449
6516,0.5038683379740078,0.892604524157945,-0.2935371048475198,0.20530997697770637,60.0,0.14907174580107688,-0.9815909337266111,-0.6514004234535958
1355,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,100.0,-0.045570773295848015,-0.8417366161401334,-0.636924452162015
2667,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,90.0,-0.15679506992266223,-0.9521479194978789,1.1436200167024233
2796,-0.1318488941758281,-0.29688378046391156,-0.2935371048475198,0.20530997697770637,49.0,-0.18460114407936581,1.062858366780978,-0.6514004234535958
940,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,80.0,-0.10118292160925513,-0.9797507453373153,-0.33292905503881826
4220,0.5038683379740078,0.892604524157945,-0.2935371048475198,0.20530997697770637,115.0,-0.045570773295848015,-0.9797507453373153,-0.4053089114967222
2098,-0.7675661263256639,-0.29688378046391156,-0.2935371048475198,-0.6452599276442199,40.0,-0.21240721823606937,1.062858366780978,-0.636924452162015
6534,1.7753028022736794,0.892604524157945,-0.2935371048475198,0.20530997697770637,190.0,-0.18460114407936581,1.062858366780978,1.954274409030948
